Time(s),Queue Density,Dynamic Density
72.0667,0.369896,0
72.1333,0.370232,0
72.2,0.370184,0
72.2667,0.370519,0
72.3333,0.370424,0
72.4,0.367692,0
72.4667,0.367788,0
72.5333,0.367788,0
72.6,0.368698,0
72.6667,0.368746,0
72.7333,0.36913,0
72.8,0.369513,0
72.8667,0.370759,0
72.9333,0.370711,0
73,0.369849,0
73.0667,0.370184,0
73.1333,0.370424,0
73.2,0.370951,0
73.2667,0.371286,0
73.3333,0.370999,0
73.4,0.370136,0
73.4667,0.370999,0
73.5333,0.371622,0
73.6,0.371717,0
73.6667,0.370136,0
73.7333,0.370759,0
73.8,0.370567,0
73.8667,0.369944,0
73.9333,0.370136,0
74,0.369705,0
74.0667,0.369849,0
74.1333,0.369609,0
74.2,0.370424,0
74.2667,0.369896,0
74.3333,0.370136,0
74.4,0.368842,0
74.4667,0.368938,0
74.5333,0.369034,0
74.6,0.368411,0
74.6667,0.368746,0
74.7333,0.369417,0
74.8,0.36913,0
74.8667,0.368555,0
74.9333,0.368507,0
75,0.3675,0
75.0667,0.36798,0
75.1333,0.3675,0
75.2,0.367405,0
75.2667,0.367213,0
75.3333,0.367309,0
75.4,0.368363,0
75.4667,0.367692,0
75.5333,0.36798,0
75.6,0.366734,0
75.6667,0.367117,0
75.7333,0.365632,0
75.8,0.365488,0
75.8667,0.36635,0
75.9333,0.366015,0
76,0.3652,0
76.0667,0.364817,0
76.1333,0.364434,0
76.2,0.364194,0
76.2667,0.363763,0
76.3333,0.363523,0
76.4,0.363811,0
76.4667,0.363859,0
76.5333,0.36429,0
76.6,0.363859,0
76.6667,0.364338,0
76.7333,0.365009,0
76.8,0.36405,0
76.8667,0.363619,0
76.9333,0.36405,0
77,0.361894,0
77.0667,0.361702,0
77.1333,0.362229,0
77.2,0.363667,0
77.2667,0.362469,0
77.3333,0.362565,0
77.4,0.364146,0
77.4667,0.363954,0
77.5333,0.36429,0
77.6,0.362996,0
77.6667,0.364146,0
77.7333,0.363715,0
77.8,0.363523,0
77.8667,0.362804,0
77.9333,0.362373,0
78,0.364098,0
78.0667,0.364673,0
78.1333,0.365104,0
78.2,0.365296,0
78.2667,0.366063,0
