Time(s),Queue Density
86.8667,0.409581
86.9333,0.409304
87,0.409257
87.0667,0.409039
87.1333,0.408582
87.2,0.408922
87.2667,0.409172
87.3333,0.40877
87.4,0.406128
87.4667,0.405804
87.5333,0.405371
87.6,0.40548
87.6667,0.404993
87.7333,0.404626
87.8,0.404158
87.8667,0.404591
87.9333,0.404314
88,0.404677
88.0667,0.40477
88.1333,0.404973
88.2,0.404911
88.2667,0.40447
88.3333,0.404181
88.4,0.403959
88.4667,0.403857
88.5333,0.403959
88.6,0.4039
88.6667,0.404021
88.7333,0.403873
88.8,0.403931
88.8667,0.403877
88.9333,0.403799
89,0.40413
89.0667,0.40129
89.1333,0.4012
89.2,0.401274
89.2667,0.401969
89.3333,0.402336
89.4,0.402866
89.4667,0.403256
89.5333,0.403483
89.6,0.403779
89.6667,0.404205
89.7333,0.404423
89.8,0.404938
89.8667,0.405215
89.9333,0.40518
90,0.405917
90.0667,0.406206
90.1333,0.406729
90.2,0.407467
90.2667,0.407958
90.3333,0.408543
90.4,0.409226
90.4667,0.409562
90.5333,0.410053
90.6,0.410131
90.6667,0.410319
90.7333,0.405941
90.8,0.406635
90.8667,0.407108
90.9333,0.407463
91,0.407548
91.0667,0.407825
91.1333,0.407357
91.2,0.407022
91.2667,0.406749
91.3333,0.406655
91.4,0.40653
91.4667,0.404727
91.5333,0.4047
91.6,0.404216
91.6667,0.404049
91.7333,0.403569
91.8,0.402921
91.8667,0.402421
91.9333,0.402078
92,0.401813
92.0667,0.400564
92.1333,0.400002
92.2,0.399612
92.2667,0.399195
92.3333,0.399519
92.4,0.39486
92.4667,0.394957
92.5333,0.39516
92.6,0.395141
92.6667,0.394996
92.7333,0.394969
92.8,0.394684
92.8667,0.39452
92.9333,0.39383
93,0.393151
93.0667,0.393022
93.1333,0.393264
93.2,0.392987
93.2667,0.392909
93.3333,0.393006
93.4,0.392975
93.4667,0.393584
93.5333,0.393447
93.6,0.393553
93.6667,0.393837
93.7333,0.393713
93.8,0.393549
93.8667,0.393771
93.9333,0.393744
94,0.394056
94.0667,0.391329
94.1333,0.391914
94.2,0.392565
94.2667,0.393358
94.3333,0.394407
94.4,0.395472
94.4667,0.395734
94.5333,0.396249
94.6,0.396276
94.6667,0.396744
94.7333,0.39724
94.8,0.399238
94.8667,0.400209
94.9333,0.400697
95,0.403022
95.0667,0.404486
95.1333,0.405395
95.2,0.407143
95.2667,0.409047
95.3333,0.409531
95.4,0.411977
95.4667,0.413737
95.5333,0.414455
95.6,0.41678
95.6667,0.418969
95.7333,0.418891
95.8,0.421185
95.8667,0.423015
95.9333,0.423491
96,0.425528
96.0667,0.427167
96.1333,0.427666
96.2,0.429047
