Frame No.,Queue Density
83.0667,0.407474
83.1333,0.407853
83.2,0.407744
83.2667,0.408052
83.3333,0.407747
83.4,0.407388
83.4667,0.4074
83.5333,0.407065
83.6,0.407502
83.6667,0.407506
83.7333,0.407611
83.8,0.407416
83.8667,0.407365
83.9333,0.407069
84,0.406027
84.0667,0.406101
84.1333,0.406183
84.2,0.406838
84.2667,0.406897
84.3333,0.40685
84.4,0.407014
84.4667,0.406713
84.5333,0.40703
84.6,0.407143
84.6667,0.407244
84.7333,0.407299
84.8,0.407658
84.8667,0.408126
84.9333,0.408017
85,0.40877
85.0667,0.409207
85.1333,0.409788
85.2,0.410131
85.2667,0.410014
85.3333,0.409324
85.4,0.408836
85.4667,0.408594
85.5333,0.408598
85.6,0.408407
85.6667,0.406893
85.7333,0.407275
85.8,0.408294
85.8667,0.4082
85.9333,0.40747
86,0.407794
86.0667,0.407931
86.1333,0.408302
86.2,0.408684
86.2667,0.408664
86.3333,0.408036
86.4,0.408173
86.4667,0.408512
86.5333,0.408489
86.6,0.409464
86.6667,0.409913
86.7333,0.409628
86.8,0.409609
86.8667,0.409296
86.9333,0.409285
87,0.409035
87.0667,0.408571
87.1333,0.408906
87.2,0.409113
87.2667,0.408727
87.3333,0.406132
87.4,0.405828
87.4667,0.405356
87.5333,0.405488
87.6,0.405024
87.6667,0.404626
87.7333,0.404181
87.8,0.404603
87.8667,0.404333
87.9333,0.404692
88,0.404821
88.0667,0.40502
88.1333,0.404938
88.2,0.404513
88.2667,0.404224
88.3333,0.40401
88.4,0.403978
88.4667,0.404052
88.5333,0.403986
88.6,0.404095
88.6667,0.403951
88.7333,0.403986
88.8,0.403939
88.8667,0.403889
88.9333,0.404201
89,0.401181
89.0667,0.401114
89.1333,0.401212
89.2,0.401945
89.2667,0.402254
89.3333,0.402777
89.4,0.403159
89.4667,0.403381
89.5333,0.403666
89.6,0.40408
89.6667,0.404388
89.7333,0.404876
89.8,0.405184
89.8667,0.405157
89.9333,0.405859
90,0.406191
90.0667,0.406721
90.1333,0.407455
90.2,0.407911
90.2667,0.408473
90.3333,0.409133
90.4,0.409445
90.4667,0.409952
90.5333,0.410038
90.6,0.410264
90.6667,0.405921
90.7333,0.406553
90.8,0.407057
90.8667,0.407365
90.9333,0.40747
91,0.407779
91.0667,0.407361
91.1333,0.407045
91.2,0.40678
91.2667,0.406678
91.3333,0.406589
91.4,0.404759
91.4667,0.404739
91.5333,0.404314
91.6,0.404138
91.6667,0.403654
91.7333,0.402972
91.8,0.402492
91.8667,0.402125
91.9333,0.401903
92,0.40067
92.0667,0.40008
92.1333,0.399702
92.2,0.399292
92.2667,0.39962
92.3333,0.394591
92.4,0.394711
92.4667,0.394887
92.5333,0.394864
92.6,0.394715
92.6667,0.394743
92.7333,0.394477
92.8,0.39436
92.8667,0.393674
92.9333,0.392987
93,0.392843
93.0667,0.393069
93.1333,0.392858
93.2,0.392784
93.2667,0.392874
93.3333,0.392854
93.4,0.393537
93.4667,0.3934
93.5333,0.393541
93.6,0.393845
93.6667,0.393752
93.7333,0.393521
93.8,0.393685
93.8667,0.393681
93.9333,0.393951
94,0.391087
94.0667,0.391746
94.1333,0.392456
94.2,0.393283
94.2667,0.394399
94.3333,0.395394
94.4,0.395671
94.4667,0.396182
94.5333,0.396206
94.6,0.396647
94.6667,0.397138
94.7333,0.399183
94.8,0.400131
94.8667,0.400693
94.9333,0.402999
95,0.404517
95.0667,0.405461
95.1333,0.407174
95.2,0.409133
95.2667,0.409601
95.3333,0.412016
95.4,0.413787
95.4667,0.414541
95.5333,0.416757
95.6,0.419113
95.6667,0.418832
95.7333,0.421295
95.8,0.423089
95.8667,0.42353
95.9333,0.425516
96,0.42719
96.0667,0.42769
96.1333,0.429153
